sinno_id,name,firm,description,year,use_sector
10564001,Biomatic Komplett,Edifo Industrikonsult AB ; Edifo Industrikonsult ; 9566002,"Varmluftsanläggning för eldning med flis, sågspån och torv, i första hand avsedd för spannmålstorkar, växthus, sågverk och industrier. Systeet är uppbyggt av två enheter, en varmluftspanna med automatiskt styrd förbränning samt en fastbränslebehållare (kallad Biomatic Komplett). Fastbränslebehållaren består i sin tur av bränslebehållare och en helautomatisk utmatningsanordning vilket minskar risken för att bränslet fastnar.",1980,01115
10564001,Biomatic Komplett,Edifo Industrikonsult AB ; Edifo Industrikonsult ; 9566002,"Varmluftsanläggning för eldning med flis, sågspån och torv, i första hand avsedd för spannmålstorkar, växthus, sågverk och industrier. Systeet är uppbyggt av två enheter, en varmluftspanna med automatiskt styrd förbränning samt en fastbränslebehållare (kallad Biomatic Komplett). Fastbränslebehållaren består i sin tur av bränslebehållare och en helautomatisk utmatningsanordning vilket minskar risken för att bränslet fastnar.",1980,0112
10564001,Biomatic Komplett,Edifo Industrikonsult AB ; Edifo Industrikonsult ; 9566002,"Varmluftsanläggning för eldning med flis, sågspån och torv, i första hand avsedd för spannmålstorkar, växthus, sågverk och industrier. Systeet är uppbyggt av två enheter, en varmluftspanna med automatiskt styrd förbränning samt en fastbränslebehållare (kallad Biomatic Komplett). Fastbränslebehållaren består i sin tur av bränslebehållare och en helautomatisk utmatningsanordning vilket minskar risken för att bränslet fastnar.",1980,20101
10598001,,Industriell Arbetshygien AB ; Industriell Arbetshygien ; 9600002,"Patenterat och prisbelönt fyrstegsfilter. Filtret är uppbyggt av ett våtstarkt och sprängsäkert fibertyg, en kombination av cellulosa- och polyesterfibrer. Filtret sitter t ex i industridammsugare.",1985,29
10613001,PW-taket,P-CAB ; P-CAB ; 9615002,"Patenterat och typgodkänt taksystem av plåt. Taket har olika skydd mot läckade, kondensfukt och isbildning. Taken är en föregångare för de föreslagna nya byggnomrmer som ska träda i kraft 1987. ",1984,45
10621001,Combi 2010,Combi Heat AB ; Combi Heat ; 9623002,"Vedpanna med möjlighet att använda såväl gas som olja, dessutom kan en elpatron sättas in i ackumulatordelen. Den bärande principen för pannan är en ny förbränningsteknik, ett resultat av forskning vid KTH. Principen innebär kortfattat att veden eldas och förgasas i den nedre delen av pannan i en keramisk eldstad, desssa gaser bränns sedan i den övre delen av pannan. Ingen kylning av gaserna sker förrän de når den övre delen. På så sätt får man en hög förbränningstemperatur och rätt luftmängd, vilket ger en fullständig förbränning. Verkningsgraden liggger på 90 %, vilket är mycket högt för en vedpanna.",1987,-100
10621001,Combi 2010,Combi Heat AB ; Combi Heat ; 9623002,"Vedpanna med möjlighet att använda såväl gas som olja, dessutom kan en elpatron sättas in i ackumulatordelen. Den bärande principen för pannan är en ny förbränningsteknik, ett resultat av forskning vid KTH. Principen innebär kortfattat att veden eldas och förgasas i den nedre delen av pannan i en keramisk eldstad, desssa gaser bränns sedan i den övre delen av pannan. Ingen kylning av gaserna sker förrän de når den övre delen. På så sätt får man en hög förbränningstemperatur och rätt luftmängd, vilket ger en fullständig förbränning. Verkningsgraden liggger på 90 %, vilket är mycket högt för en vedpanna.",1987,-101
10629001,Aquados,Terraplan ; Terraplan ; 9631002,"Stötbelastare som helt utan yttre energiförsörjning utjämnar avloppets belastning på infiltrationsbädden. Doseringsanordningar, för att få infiltrationsanläggningar att fungera bättre, har funnits tidigare. Vad som är annorlunda med den nya uppfinningen är, att den arbetar utan vare sig pump eller ventiler. Istället bygger den på ett sinnrikt system med två av varandra oberoende hävertsystem. Problemet med konventionella infiltrationsanläggningar är, att avloppsvattnet efter att ha passerat slamavskiljaren, vanligtvis en tre- eller tvåkammarbrunn, inte sprids ut över hela den infiltrationsbädd, där den biologiska nedbrytningen ska ske. Om belastningen är för liten, kommer avloppsvattnet antingen att infiltreras genom hålen i början av infiltrationsröret, eller, om hålen är för små, rinna ner och samlas vid infiltrationsrörets lägsta punkt. Den nya stötbelastaren samlar helt enkelt avloppsvattnet, efter att det har passerat slamavskiljaren, i en tank. När tanken är full, löser hävertsystemet ut och infiltrationsrörens hela volym fylls. På det sättet kommer infiltrationsbädden att belastas jämt. ",1990,90
10630001,,AB Gustaf Kähr ; Gustaf Kähr ; 10056002,Bränsle baserat på spill ifrån golv-tillverkning.,1991,40300
10642001,Zonal Drying System,CTT-Systems ; CTT-Systems ; 10277002,"Avfuktningsanläggning. I alla flygplan med passagerare bildas det fukt av luften när människorna andas. Det höga trycket i kabinen gör att fukten söker sig ut i planet och så småningom hamnar det på insidan av planets yttre plåtskal. På normal flyghöjd är yttertemperaturen minus 50-60 grader. När den fuktiga inneluften i planet träffar det kalla skalet förvandlas luft till vatten. Det här vattnet kondenserar och droppar in i isoleringen mellan planets kabin och ytterhölje. Där samlas det och blir liggande, etersom det aldrig torkar ut av sig självt. Många flygplan flyger idag omkring med en genomfuktad och därför ineffektiv isolering, som helt i onöda ökat planets vikt med flera hundra kilo.Torrluftsaggregatet i innovationen bygger på Munters välkända avfuktningsteknik.",2000,35300
10643001,Terra Munda,Terra Munda AB ; Terra Munda ; 9645002,"Toalettlösning som bygger på biologisk nedbrytnings-förmultningsprocess som fullständigt återvinner urin och fekalier. Systemet arbetar helt fristående från befintliga va-system.   och bygger på fem patent, varav det ena är en ""växellåda"", där botten skjuts för hand i sid- och längsled under toalettstolarna. Växlingen för att fekalierna fördelas på en så stor yta som möjligt av nedbrytningsbädden. Det i sin tur gör att ytan exponeras för luft vilket i sin tur leder till snabb nedbrytning.",2000,
10660001,DS 8RP,Asea ; Asea ; 9755002,"Ett nytt mikrodatorbaserat elektroniksystem DS 8RP har en lång rad användingsområden för processreglering, dvs mätning och reglering av flöde, trcyk, temperatur nivå samt analytiska mätningar av fysikaliska och kemiska egenskaper. Sysemet är utvecklat av ASEA för att tillgodose industrins krav på noggrann och tillförlitlig kontroll av processer. Det ersätter traditionella analoga reglernehter och mätvrdesbehandlade enhete roch kan således användas för t ex signalbehandling, reglerfunktioner, alarmfunktioner, sekvsensstyrning och logisk förregling. En processregulator DS 8RP består av operatörspanel, beräkningsdel och oindividuella IN-UT-enher. Beräkningsdelen har tillgång till ett funktionsbibliotek, där den för varje reglerkrets hämtar den önskade funktionen. Systemet stotala funktion byggs upp genom att man sammnlänkar färdigprogrammerade delfunktioner via en tangentsats på operatörspanelen. Denna 'programmering' kan enkelt utföras av varje användare med kännedom om processen. Systemets långt drivna modulisering ger fördelar, t ex vi dutbyggnad och underhåll. De centrala delarna är självkontrollerande och ger indikering på operatörspanelen om fel inträffar. Ett fel behöver heller inte störa driften, eftersom systemet är så uppbyggt att processen eller ett processavsnitt kan köras manuellt. Ett processreglerssytem av denna typ har mycket vidsträckt användning. En lång rad processindustrier förädlar råmaterial geno mekaniska kemiska och termiska metoder. dit kan också hänföras rening av vatten och produktion av värme och kraft. För atlla dessa anläggningar krävs alltmer avancerade reglersyem. Mikrodatorbaserade styrsystem har stor beräkningskapacitet och kan därför sättas in för att lösa de beräkningsuppgifter som krävs för optimal drift.",1978,-100
10667001,,Boliden Metall ; Boliden Metall ; 5721002,"En ny processteknik för framställning av bly och koppar har utvecklats av Boliden Metall, Skelleftehamn. Processen, som är en kombination av syrgasmetallrugi och kaldoteknik, marknadsförs av det västtyska företaget Mannesmann-Demag i samarbete med Boliden Metall. De erfarenheter Boliden Metall nu har av drriften vid sina kaldoverk visar, att den nya tekniken ger högre produktivitet, kräver mindre enrgi och är mera miljövänlig än den hittills använda processtekniken för framställnig av bly och koppar. -- I konventoinella smältverk för framställning av koppar och bly sker processerna stegvis i separata enheter. Med Boliden Metalls processteknik genomförs de olika processtegen i en och samma reaktor, den s k kaldougnen. Kaldo kommer av namnet på uppfinnaren, Bo Kalling och Domnarvet, stålverket där uppfinningen först togs i bruk. Boliden Metall har nu två kaldoverk. Blykaldoverket togs i drift 1976 och koparkaldoverket 1978. Blykaldoverket var i första hand avsett för upparbetning av de blyhaltiga stoft, som erhålls som biprodukter vid framställnign av kopar ur råvaror som är blyhaltiga. Dessa stoft är mycket svårbehandlade och mölgheterna att sälja dem till andra smältverk var små. Blykaldoprocessen löste således ett besvärlig lagringsprobelm smatidigt smo man ur ett ""värdelöst"" toft kunde utvinna en värdefull slutprodukt och öka råblyproduktionen med ca 10 000 ton per år. Det ofrtsatta utvecklingsarbetet har i hög grad inriktats på at utforma kaldoprocesstekniken så att den ger stora möjligheter att behandla skilda slag av smältmaterial: rena och komplexa sliger, koplexa stoft, skrot och metallaskor. I vissa fall material som inte kan behandlas med konventionell processteknik.Några egräsningar vad beträffar smältmaterialens fysiska beskaffenhet finns inte heller: allt fårn finkornigt till styckeformigt kan behandlas. De två kaldougnarna är konstruerade av Mannesmann-Demag. längden är 6,5 m och den inre diametern 3,6 m. Den effektiva arbetsvolymen är 11 m3 när ugnen är nymuard. Två lansar leder gnom ugnsöppningen in i ugnen: en olje- opch syrgasbrännare och en för tillförsel av finkornigt smältmaterial. -- Studier har visat att investeringskostnaderna för blykaldo är ca 40 % lägre, de samanlagda driftkostnaderna 40 - 50 % lägre och energikonsumtionen ca 80 % lägre änf ör konventionella blyprocesser.",1983,27
10669001,,Brukens Härdtjänster AB ; Brukens Härdtjänster ; 9671002,"Industrier, som använder stora oljemängder för hydraulik- , härdnigns eller smörjändamål kan kraftigt minska sina oljekostnader genom riktig hantering och renhållningen eller rening av dessa oljor varvid de föbrlir fullt användbara. Brukens Härdtjänster AB i Anderstorp har läge funderat på hur man skall kunna återvinna den olja, som tvättas bort efter härdningsförfarandet. I samarbete med Melander Marketing AB i Kvicksund har ett aggregat för denna oljerening tagits frma. Det är i drift sedan april månad. tester utförda på den renade oljan av oljebolag och IVF i Göteborg visar att dne renade oljan har praktiskt taget samma egenskaper som ny olja. Vattenhalten är några 10-tals ppm ohc partikelhalten mycket låg. En härdningsugn använder enart renad olja och driftserfarenheterna är mycket goda. opljereningen sker vid en temrpatur av 60 grader C och i tre steg. Innan oljan tillförs aggregatet har den genomgått skming i 2 omgångar. Efter påfyllning får oljan stå under upvärmnig i ca två dygn, varefter fritt vatten och sedimenterade partiklar tappas av. Nästa steg är att oljan sugs genom de koalescerande filtren. Denna fas pågår fca ett dygn. Steg 3 blir då att även de absorberande filtren kopplas in i serie med de koalescerande filtren. Att rena en sats om 2 kubikmeter tar ca en arbetsvecka. Är oljan väl förbehandlad kan tiden kortas något. Då utrustningen kntrolelras av ett styrsystem, som kontrolelrar temperatur, tryck ohc tid, krävs manuella tågärder enbart vid påfyllning och tämning samt vid omkoppling mellan de olika stegen och vid filterbyten. Det beskrivna aggregatet lämpar sig även för renign av andra typer av oljor. Satsrenign kan vara lämplig vid transformator-, hyaul- och smörjoljor. Prov utfördes med en enkel renignsnaläggnign vid en av Vattenfalls anläggnignar, varvid förorenad transformatorolja renades å att provning ga vöerslag först vid 280 kV. Här användes enbart absorberand efilter. Genoma tt tillvarata öfrorenad olja och att hålla isär de olika oljekvaliteterna kan de flesta renas och återanvändas. Kostnaden för renignsprocessen överstiger sällan 30% av oljans ypris. Eftersträvas en minimal kostnad skall oljan hållas ren hela tiden, vilket är billigare än att vid jämna mellanrum rena den. Föroreningar i olja är inte bar aprtikalr utan även vatten och bildade syror, vilka tillsammans med partikalrna ger ne mycket hög förslitningseffekt i hydraul. och smörjsysm. Här finns mycekt stora möjligheter till kostnadsbesparingar, då driftsstörnignar ofta orsakas av oren olja med åtfölajnde reparationskostnader.",1986,-100
10680001,,Volvo Personvagnar ; Volvo Personvagnar ; 9897002,"Volvo S80 är Sveriges största industriella projekt under 1990-talet - en e imponerande satsning för omkring 30 000 Mkr. Bilen kännetecknas av avancerad teknik, som ger hög personssäkerhet och god prestanda. Det är vidare världens första miljövarudeklarerade bil och samtliga bensinmotorer  upfyller kraven i Miljöklas 1. Kombiantieonen av elegant design, höklassig teknik och betryggande säkerhet kvalificerar Volvo S80 för den exklusiva sedanmarkanden. S80 är den första bil, som byggs på Volvos stora, flexibla plattform. Den ska användas till flera varianter, bl a herrågrdsvagnar. --- Framvagnsupphäningen av McPheon-typ har vidareutvecklats. Kombinationen med en ny avancerad konstruktion för bakhjulen av typ multilink bidrar till en säker och bekväm bilkörning, framhålls det. Samtidgit behålls de dynamiska köregenskaperna. Bilen kan utrustas med de nya, aktiva elektroniska chassisyemen STC (Stability and TRaction Control) chDSTC, som ökar körsäkerhen vid t ex halt väglag. Med STC förhindras att något av hjulen slirar, antingen genom att det spinnande hjulet bromsas eller att motoreffekten minskas. Fr o m nästa år finns änu ett alternativ - det effktivare systemet DSTC. Genom ett flertal sensorer, bl a en girvinkelavkännare, registeras kontinuerligt aktuella körförhållanden. Dessa jämförs med ""normala värden"". Vid behov bromsar systemet ett eller flera hjul, så att situationen stabiliseras.  --- Volvo S80 är koncernens hittills säkraste serietillverkade personbil vad gäller passiv och aktiv säkerhet. Samtliga fem sittplatser har nackskydd och trepunktsbälte med pyrotekniska försträckare. I det kompletta systemet för skydd vid sidokollisioner ingår nu både den nya krockgardinen Inflatable Curatin, IC och sidokrockudar i framstolarna. Den upplåsbara gardinen skyddar mot huvud- och nackskador vid soidokollsiioner.  Vidare lanseras i S80-modellen ny stolkonstruktoin whiplash Protection System , Whips, ett skydd mot pisksnärtsskador vid påkörnig bakifrån. --- Konstruktionen av det elektriska systemet är förmodligen den största tekniska nyheten. Alla funktioner övervakas och regleras med 18 datorer, som är sammankopplade i ett digitalt nätverk. Det gäller såväl motorstyrning, avgasrening och chassisytem som krockkuddar och sätesintsällning. Vidare instrumentpanel, klimataggregat, fönsterhissar, ytter backspeglar osv. Tekniken bygger på en styrkrets med en 8-bitars processor och programmerbart minne. I det elektroniska nätverket, Multiplex, behövs endast två ledningar - en för kodade styrsisgnaler och en för el. Elkablarnas längd har därmed minskat betydligt, vilket även reducerat monteringstiden samt sparat utrymme och vikt. Det elektroniska systemet har automatisk felindikering, vilket underlättar felsökning. Dessutom förenklas kompletterande installationer av elutrstningar liksom omprogrammering av datorminnen. S80 är ""den mest komplettta Volvon någonsin"" vilket kanske främst framgår av den påkostade komforten. Baksätet ger god plats åt tre passagerar och kan dessutom fällas helt eller delvis. Klimataggregatet har hö kapacitet för värme och ky. Sysemet för luftkonditionering har både partikel- och pollentfilter. Ratten är justerbar och försedd med inbyggda kontrollknappar. De yttre backspeglarna kan fällas in och utrustas med inbyggd, nedåtriktad belysning mot instegen. ... Volvo S80 med 150 kW-motor upges vara världens första miljövarudeklarerade personbil. Deklarationen täcker hela kretsloppet - tillverking, drift och återvinning. alla grundläggande data har kontrolelrats av Loyd's Register. Det är Volvo Peronvagnar stystematiska miljöarbete, som möjliggjort utecklingen av deklarationen. ",1998,-100
10681001,,Åhlen Åkerlund ; Åhlen Åkerlund ; 9683002,"Åhlen  Åkerlund informerar i sin personaltidning ""då & då"" nr 2 om hur man utnyttjar en flamförbränningsanläggning till sin nya rulloffset. Den omfattande istallationen börjar på våning ett och sträcker sig helt upp till tredje vånginen, där det hela avslutas bland klädskåp och tvättrum. --- Till pressen hör en s k Tectork, en varmluftstork av egnelsk tillverking. När pressen projekterades tänkte man först rena gaserna från torken emd samma tyav brännkammare med katalysatorer som tidigare instllaerats här. Nästa stadiumi plnaeringen födde idén att bränna gaserna i en valnlig hetvattenpanna från Parca-Norrahammar AB. I det läget fick man ett tips: TV-programmet ""Tekniskt magasin"" skulle presentera en avgasreningsanläggning, som Volvo Flygmotor AB i Trollhättan utvecklat för industribruk ur Viggens efterbrännkammare. Denna nya flammförbrännningsanläggning uppfyller högt ställda krav på avgasrening. ""Vi beslöt att frsöka kombinera den här nya efterbränkammaren med en hetvattenpanna av Parcas tillverkning berätar Anders Ernstsson som är chef för ""anläggning och drift"". Samarbetet mellan Flygmotor och Parca gick så bra och resutlatet blev så gott att de kommer att bygga fler sådana anläggningar men vår är alltså den första i sitt slag."" Efterbrännkammaren utan komplettering med hetvattenpanna finns redan vid fem andra industrier i Sverige. Men Å & Å:s är den första förening av offsetgaser. Så här fungerar anläggingen: Avgaserna från pressens tork går med hjälp av två fläktar (som kanske kan reduceras till en när anläggningen blir intrimmad) till brnänkammaren, som är övre delen av ""btuben2. De håller en termperatur på cirak 240 grader dnär de komer dit. för att få fullständig förbränning av avgaserna tillförs ytterligare värme med hjälp av en vanlgi oljebrännare. Temperaturen i förbränningsrummet blir då 800 grader. Dnna mycket heta luft (rökgas) går sedan ner i under delen i ett rörsystem omgivet av en vattenmantel och där sker värmeväxlingen. --- Dne här anläggningen projekterades innan energikrisen blev ett faktum. Men den ""råkade"" passa mycket bra också i ett krisläge eftersom man inte bara får en högklassig avgasrening utan också en mycket god återvvinning av enregi. Förbränningen av avgaserna från pressen kostar ingen enrgi: Man får i form av hetvatten tlilbaka värmetilskottet plus litet till. Hela reningsanläggningen med tilhörande trumsyste, automatik och installation har kostat närmare ne halv mijlon kr. En summering av rfördelarna med den här Flygmotor-Parca-naläggninge kan se ut så här: Man får bättre rening än med katalysatorrening i fråga om de mest illaluktande biprodukterna (aldehyder) är reningsgraden 95 procent. Övriga organiska föroreningar elimineras i motsvarand grad. Koloxidhalten i utgående rökgaser överstiger inte den som är tillåten för vanliga oljepannor.Det kan också tilläggas att bullernivån är rimlig: den översitger inte 85 decibel. Eftesom dettaär den första anläggningen i sitt slag för rening av offsetgaser kan Å & Å tillgodoräkna sig äran av att ha hjälpt inte bara sig själva utan även den totala utveckligen på det här området en bit framåt",1977,-100
