sinno_id,name,description,info,year,use_sector,bioeconomy_vision,innovation_type,article_checked,notes,
6938001,Ultrasep,"Ultrafiltreringsmetod. Metoden används för närvarande i Iggesund där avloppsvatten från alkaliextraktionssteget i sulfatblekeriet, som efter systemslutning i kokeri och tvätteri svarar för ca 85 % av totala utsläppet av färg och lignin samt ca 56 % av totala BoOD7-utsläppet, renas med denna metode till en kostnad av 25 kr per ton massa med följande procentuella reningseffekter; färg 87 %, totalt organiskt kol 70 %, biokemisk syreförbrukning (BOD7) 25 %. ",,1980,21,9,212,1,,
6940001,Anamet,Anaerob reaktor för biologisk bedbrytning av koncentrerade avloppsvatten från livsmedelsindustrin. ,,1978,15,1,"206,212",1,not forest,
6943001,Royal-processen,Metod för att impregnera och ytbehandla trä i samma process.,,1980,20,2,9,1,,
6945001,,Apparat för ångformning av pappersmassa i en värmeväxlare innan komprimering.,,1980,21,2;0,"103,203",1,,
6947001,,Metod för avhartsning vilket gör att man kan använda färsk ved i massaframställningen.,,1980,21,2,103,1,,
6949001,,Värmeväxlare som lämpar sig för återvinning av de stora värmemängderna i avloppsvatten från massa- och pappersbruk. ,,1981,21,2,206,1,,
6950001,Sunds Defibrator Papperstorkning med TMP-ånga,"Värmeåtervinningssystem för en termomekanisk massafabrik, som kan ge all den ånga, som behövs för att torka det papper, som tillveras av massan i ett integrerat bruk. När massafabriken av någon anledning inte är igång, används den abonnerade kraften för att generera ånga i en elektrisk ångpanna. Ett pannhus med oljeeldad panna kan undvikar och driftskostnaderna blir mycket lägre. ",,1981,21,2,104,1,,
6951001,Frotapulper,"Maskin för defibrering av kemiskt förbehandlad flis. Lika goda styrkeegenskaper erhålles som med skivraffinör, dessutom minskar massornas sprödhet. ",,1980,21,2,"103,203,201",1,,
6954001,Helträdsmetoden,"Metod för att ta tillvara på och avskilja grenar, kvistar, bark och grönmaterial samtidigt som stamveden avbarkas och upparbetas för att användas som fiberråvara för massa.",,1982,20,2,110,1,,
6961001,Lockmankolonnen,Manick som används i sulfatfabriker och ger stora oljebesparingar.,,1982,21,9,103,1,,
6969001,,"Absorberingsmedel för sanering av olja. Medlet är cellulosabaserat. ""Oljesvampen"" består av biologiskt nedbrytbart massaavfall, s k rejekt, som skogsindustrin normalt brukar skicka på tippen. I en nyligen patenterad process sorängs fibrerna till en partikelstorlek av ca 6 mm, behandlas i en högtemperaturprocess och prepareras med en kemisk lösning som gör granulatet vattenavvisande och starkt oljeabsorberande. Beroende på saneringsobjektets kemiska sammansättning och temperatur binder medlet 4 till 7 gånger sin egen vikt. Spnge kan användas till allt från olje- eller kemikaliespill på verkstadsgolvet till storskalig oljesanering till havs. ",,1983,90,2,"101,206,207",1,,
6974001,,"Spektrofotometer som arbetar med ett kontinuerligt spektrum. Kontinuerligt ljus inom UV-omårdet träffar ett gitter efter att ha passerat provet i en flödesmätcell. Ljuset bryts då upp i ett kontinuerligt spektrum, som i en regnbåge. Fotodetektorn läser kontinuerligt av absorptionen i hela spektrat eftersom provet passerar flödescellen. Alla data från körningen kan via en persondator lagras i en magnetskiva. ",,1984,24,9,602,1,not forest,
6977001,BOSAC (Bofors Sulphuric Acid Concentration),"Process för högkoncentrering av svavelsyra. Den återvunna svavelsyran är helt fri från organiska föreningar. En BOSAC-anläggning är i princip konstruerad som en tubvärmeväxlare med tolv kvarsrörstuber. Eftersom svavelsyran är starkt korroderande vid höga temperaturer är det synnerligen viktiggt att välja rätt material. Att använda tubvärmeväxlarprincipen erbjuder många fördelar, tex kort uppehållstid, hög termisk verkningsgrad, så korta start- och stopptider som omkring en timme samt låga underhållskostnader. Som energikälla kan olja, el eller gas väljas. ",,1984,20,9,206,1,not forest,
6990001,,"Vegetabilisk olja för smörjning av motorsågar. Produkten är dubbelt så dyr som konventionell smörjolja med har en rad miljömässiga fördelar, bl a är den helt biologiskt nedbrytbar. ",,1984,20,2;3,"501,207,201",1,bv2 but from non forest resource,
7002001,,"Spektrofotometer för processtyrning. Instrumentet kan användas för att, utan provtagning, få information om vad som händer i kemiska processer. Informationen används vidare för processtyrning. ",,1986,21,9,602,1,,
7024001,,Biologisk indikator (gelkulor med bakterier) för sterilkontroll av olika produkter som steriliseras eller pastöriseras inom livsmedels- eller läkemedelsindustrin.,,1988,15,1,602,1,not forest,
7031001,Lamicoll,Nytt bindemedel för laminering av livsmedelsförpackningar som minimerar materialåtgången.,,1987,21211,1,"107,110",1,check if forest,
7038001,Lignox,"En teknik för blekning utan klor, vilket åstadkoms genom att man ersätter C/D-steget med en förbehandling med komplexbildare, följt av ett extraktionssteg med väteperoxid. Resultetet blir kappatal 10 och ISO 70-75 procent. ",,1990,21,9,"201,101,212",1,method related to aox emission,
7056001,Rapsody,"Rengöringsmedel baserat på rapsolja, som alternativ till lacknafta som är effektiv på vedhartser och är helt nedbrytbar.",,1991,-101,2;3,"211,201",1,,
7097001,PSQ 96 System,System för DNA-sekvensering som bygger på en metod som genom en syntesprocess inkorporerar baserna i en enkelsträngad DNA. ,,1999,24,1,9,1,not forest,
7134001,Rapinyl,"Tablett för behandling av svår genombrottssmärta vid cancer som läggs under tungan där den aktiva substansen (fentanyl) tas upp i blodet och vidare till hjärnan.  Tekniken bygger på bärarpartiklar för den aktiva substansen kombinerat med en slemhinnebindande substans. Substansen klistrar fast partiklarna på slemhinnan, ett cellulosaderivat som absorberar vatten.",,2008,851,9,9,1,not forest,
7174001,Complé,Ny systemförpackning. En konisk trågförpackning med runda hörn och i övrigt konsumentvänlig. Complé-förpackningen är tilverkad av PP- eller PE-belagd högvärdig kartong och kan tillverkas i av kunden specificerade format.,,1970,15,9,602,1,,
7218001,,"Dekarboxyleringsmetod för analys av uronsyrahalten i skogsprodukter. Uronsyror är viktiga byggstenar i kostfibrer.De förekommer som huvudkomponent i pektin, pektinsyra och alginsyra. ",,1979,5011,0,9,1,,
7242001,Pevinax-well,"Fuktavvisande enkelwell  som impregnerats med en blandning av polyeten, vinyl och vax. Jämfört med standardwell kan inte fukt bryta ned Pevinax-wellens stötdämpningsförmåga. Pevinax-well ger industrin förbättrade möjligheter att lösa emballageproblem i många fall där lämpliga material tidigare saknats eller där standardwell visat sig vara mindre bra. Den fuktavvisande egenskapen hos Pevinax har uppnåtts genom att behandla pappret med en blandning av polyeten, vinyl och vax. Impregneringsmedlet är ofarligt och har godkänts av livsmedelsverket för använvning i livsmedelsförpackningar. Genom behandlingen blir wellen samtidigt fettavvisande.",,1981,15,2,161,1,,
7277001,Ultrochrom GTi,"Kromatografiutrustning för separation och rening av olika högkolekylära biologiska ämnen. Utrustningen är främst tänkt för kemister som arbetar med proteiner, peptider och nukleinsyror.  Med utrustningen blir det möjligt att göra snabbare separationer med högre upplösning och ökad biologisk aktivitet jämfört med tidigare. För första gången uppges det nu bli möjligt att för biokemister och bioanalytiker i ett enda moduluppbyggt system integrera fullständiga analys- och reningssteg. Kromotografisk analys kan genomföras via såväl gelfiltrering som jonbyte eller HIC. ",,1985,24,9,9,1,not forest,
7324001,,Biologiskt nedbrytbara förpackningar som produceras av stärkelse.,,1994,-101,1;2,101,1,not forest,
7358001,Grease/Fluid bag,Storsäck för transport av flytande råvaror till livsmedelsindustrin. Istället för rengöring byts innersäcken ut. Lyftoket har dessutom en inbyggd anordning för upprullning och mangling av innersäcken.,,2005,15,9,9,1,not forest,
7362001,,"Hårdmetallbestyckade nabblister; en patentsökt produkt för att lösa slitageproblem på stockrullar, matarrullar och kerattbanor. Idén med lister istället för separata nabbar innebär framförallt enklare och snabbare montering. Lister och nabbar kan förutom för stockrullar användas till stocktransportörer, matarrullar för barkningsmaskiner, kvistningsmaskiner, flishuggare, ramsågar och reducerverk.",,1970,20,9,161,1,,
7363001,,"Virkesvändare. Anordningen är inmonterad i ett befintligt justerverksbord. Konstruktionen skiljer sig från befintliga typer av vändare mest genom att den går att montera in direkt i en tvärtransportör utan att denna delas i två delar. På så sätt inbesparas kostnader för ytterligare en drift, axlar, lager osv. ",,1971,20,9,9,1,,
7364001,,S.k. hälsingegolv. Innovationen består i en lamellkonstruktion vilket för att golvtiljorna inte slår sig på bredden. ,,1971,45,3,161,1,"own forest and own felling company, great example of bv3",
7365001,TwX (Timber Wrapping),"Emballeringmaterial för täckning av trävaror som är både fuktaavisande, slitstarkt och lätthanterligt. Det nya materialet kan även utnyttjas för reklamtext. ",,1972,20,2,112,1,,x
7367001,TETNET,"Omslagspapper för trävaror. Innovationen består av ett oblekt och högtöjbart samt våtstyrkelimmat papper. Nätet är av lågtryckspolyeten med en maska om 12,5 mm och trådarna har en diameter om ca 0,25 mm. Upprinnelsen till innovationen är att en stor del av det sågade virket måste lagras utomhus i färdiga paket, ich här gör paketinslagningen att man når direkta inbesparingar. Man slipper bygga ytterligare lagerbyggnader eller hyra ut dtra presenningar. Likaså blir det minskade kostnader vid transporter och skeppningar. Virket ligger hela tiden skyddat mot snö, regn, fukt och solsken.",,1972,20,2,"162,112",1,,
7370001,,"Blockreducerare som automatiskt styr blocket genom delningssågen. Kroksågning har hittills inte kunnat utföras vid mekanisk blockinläggning. Det är ett automatiskt hanteringssystem mellan kant- och delningsram som innehåller vedavskiljare, blocktransportör, inläggar eoch centrare. ",,1973,20,2,"103,204,501",1,,
7372001,,Eluppvärmda skåp för centrumrullar. Det innebär att man t ex kan sätta upp slangrullar på ytterväggar om vattenledning finns framdragen till byggnaden. ,,1973,-100,9,9,1,,
7373001,,"Maskin som automatisk plockar strön ut t ex en ficka och lägger ut dem på paketet exakt där de skall ligga. Ströutläggaren kan anslutas till de flesta  typerna av ströläggningsmaskiner. Ströutläggning vållae förr inga större problem vid ströläggningsmaskinerna. Kapaciteten var måttlig och man placerade helt enkelt in en ""ströpojke"" som placerade ströna i ströhållarna eller direkt på paketet. ",,1973,20,9;0,9,1,,
7383001,880,"Fällare. Med den nya maskinen har möjligheter skapats att helt mekanisera avverkningsarbetet. Fällaren passar i de flesta fall även in i Logma-systemet. Fällaren är i första hand avsedd för slutavverkningsbestånd. Den avskiljer träden med klippande eller sågande fälldon och lyfter dem sedan stående och lägger i högar. Maskinen är således en fällare-buntläggare. Maskinen består av ett tvåaxligt, ramstyrt chassi med pendelaxel under den motorbärande fordonsdelen. Hjuldimensionen är lika på samtliga hjul. Chassit är i princip uppbyggt på samma sätt som på en lunnare. ",,1974,2,2,9,1,,
7384001,ÖSA-systemet,"Maskinprogram för helmekaniserad skogsavverkning. I systemet ingår fällnngsmaskinen ÖSA 670; den har kapacitet på över 150 träd/timmen vid kontinuerlig körning. Kedjesågen som används har en patentskyddad upphängningsanordning som helt eliminerar fällsnittskador. Efter fällningen tar processorn över. Processorn har beteckningen ÖSA 705. Tillsammans med skotaren ÖSA 260 uppnås fördelar såsom lägre bränsleförbrukning, minskad service och underhåll, färre komponenter, minskad reservdelshållning. ",,1975,2,2;0,9,1,,
7385001,Brandlarm 80,Modulärt brandlarm som innehåller ett helt nytt detektorprogram samt ytterst avancerad teknik. Larmet ger säkrare skydd och gör bevakingsarbetet enklare. Larmed är moduluppbyggt. Och inehåller fyra huvudtyper av detektorer. Rökdetektorn larmar vid minsta antydan till brand. Värmedetektorn är temparaturkänslig och larmar när temperaturen nått en viss förutbestämd nivå. Differentialdetektorn påverkas av hur snabbt  temperaturen stiger i en lokal och larmar när värmeaccelerationen överstiger ett visst värde. Flamdetektorn larmar när den träffas av den varierande infraröda strålningen från en eldflamma.,,1975,-100,9,9,1,,
